Date,Title,Sentiment
2011-08-04 00:00:00, Treasury Bond Yields Sink to 1950s Levels Amid Economic Stalling Concerns,negative
2011-08-04 00:00:00, Stoxx Europe 600 Index Sinks to Lowest Level Since July 2010,negative
2011-08-04 00:00:00," Swiss Market Index Enters Bear Market, MSCI Emerging Markets Index Sinks 3 Percent",negative
2011-08-04 00:00:00, Turkish Lira Drops After Central Bank Reduces Benchmark Interest Rate to Record Low,negative
2011-08-04 00:00:00, South Korea's Kospi Index Completes Biggest Three-Day Sell-Off Since November 2008.,negative
2011-08-05 00:00:00,"Treasuries, Dollar Sink on Stronger-than-Forecast Jobs Growth",negative
2011-08-05 00:00:00,Two-Year Note Yields Rise Three Basis Points to 0.29 Percent,negative
2011-08-05 00:00:00,"S&P 500 Index Slides 7.2 Percent Over Five Days, Worst Weekly Drop Since November 2008",negative
2011-08-05 00:00:00,U.S. Unemployment Rate Falls to 9.1 Percent in July,positive
2011-08-05 00:00:00,Speculation Grows Over Potential Cut to American Government's Credit Rating,negative
2011-08-05 00:00:00,Ten-Year Treasury Yields Surge 16 Basis Points to 2.57 Percent,negative
2011-08-05 00:00:00,Credit-Default Swaps Protecting U.S. Government Debt Rise to 55.39 Basis Points,negative
2011-08-05 00:00:00," S&P 500 Erases 2011 Gain, Down About 4.6 Percent for the Year",negative
2011-08-05 00:00:00," Bank of America Corp. Drops 7.5 Percent, Citigroup Inc. Slumps 3.9 Percent",negative
2011-08-05 00:00:00," S&P 500 Surges 1.5 Percent in First Five Minutes of Trading, Erases Gain in Less Than 20 Minutes",negative
2011-08-05 00:00:00, Italian 10-Year Bond Yields Up 76 Basis Points Since EU Summit,negative
2011-08-05 00:00:00, MSCI Emerging Markets Index Falls 3 Percent,negative
2011-08-05 00:00:00, S&P GSCI Index of 24 Commodities Rises 0.1 Percent,positive
2011-08-05 00:00:00," Gold Falls for Second Straight Day, Silver Caps Biggest Weekly Drop in Three Months",negative
2011-08-05 00:00:00," Oil Rises for First Time in Six Days in New York, Curbs Biggest Weekly Plunge in Three Months.",positive
2011-08-08 00:00:00,U.S. Stocks Sink Following S&P's Reduction of Nation's Credit Rating,negative
2011-08-08 00:00:00,Gold Surges to Record High Amid Economic Slowdown Concerns,negative
2011-08-08 00:00:00,Global Equities Lose Approximately $2.5 Trillion as Dow Jones Plunges,negative
2011-08-08 00:00:00,S&P 500 Index Hits Lowest Level Since September,negative
2011-08-08 00:00:00,Treasuries Rally as Investors Seek Safety Amid Market Turmoil,negative
2011-08-08 00:00:00,"S&P Downgrades Debt Rankings on Fannie Mae, Freddie Mac and Other Government-Backed Lenders",negative
2011-08-08 00:00:00,Berkshire Hathaway Credit Outlook Reduced to Negative by S&P,negative
2011-08-08 00:00:00,Investors Retreat from Riskier Assets Following S&P Downgrade,negative
2011-08-08 00:00:00,Spanish and Italian Bonds Yield Slide as ECB Buys Debt,positive
2011-08-08 00:00:00, S&P 500's Three-Day Slide Marks Worst Since November 2008,negative
2011-08-08 00:00:00," Financial Companies in S&P 500 Tumble, Reaching Lowest Level in Two Years",negative
2011-08-08 00:00:00, Berkshire Hathaway Shares Fall Most Since 2008 Following S&P's Downgrade,negative
2011-08-08 00:00:00, Demand for Equity Options Soars Amid Market Volatility,indecisive
2011-08-08 00:00:00," U.S. Downgraded to AA+ by S&P, Leaving Debt Rated Higher Than Japan and China",negative
2011-08-08 00:00:00," Treasuries Rally, Credit-Default Swaps on U.S. Debt Rise",negative
2011-08-08 00:00:00, Dollar Depreciates Against Swiss Franc and Yen Amid Market Turmoil,negative
2011-08-08 00:00:00, European Bank Bonds Become Riskiest Ever Amid Debt Crisis,negative
2011-08-08 00:00:00, ECB Buys Italian and Spanish Bonds to Stem Debt Crisis,positive
2011-08-08 00:00:00, MSCI Emerging Markets Index Retreats Most Since November 2008,negative
2011-08-08 00:00:00," Gold Futures Climb to Record High, Oil Declines to Eight-Month Low.",negative
2011-08-09 00:00:00,U.S. Stocks Rally Following Federal Reserve Statement,positive
2011-08-09 00:00:00,10-Year Treasury Yields Hit Record Low,negative
2011-08-09 00:00:00,Dollar Weakens as Swiss Franc Strengthens,negative
2011-08-09 00:00:00,Federal Reserve Pledges to Keep Interest Rates Near Zero Until Mid-2013,positive
2011-08-09 00:00:00,Speculation of Third Round of Quantitative Easing by Federal Reserve,positive
2011-08-09 00:00:00,U.S. Stocks Rebound After $1 Trillion Rout,positive
2011-08-09 00:00:00,MSCI All-Country World Index Records Biggest Gain of the Year,positive
2011-08-09 00:00:00,Financial Shares in S&P 500 Lead Market Advance,positive
2011-08-09 00:00:00, Federal Reserve's Efforts to Revive U.S. Economy and Confidence,positive
2011-08-09 00:00:00, Federal Reserve's Major Policy Change to Keep Federal Funds Rate Low,positive
2011-08-09 00:00:00, Treasury Note and Bond Yields Plunge After Federal Reserve Statement,negative
2011-08-09 00:00:00, Moody's Affirms U.S. Government's Top Aaa Ranking,positive
2011-08-09 00:00:00, European Shares Recover Amid Speculation of Federal Reserve Action,positive
2011-08-09 00:00:00, Italian 10-Year Note Yield Falls,positive
2011-08-09 00:00:00, European Central Bank Buys Italian and Spanish Bonds for Second Day,positive
2011-08-09 00:00:00, S&P GSCI Index of 24 Commodities Loses 1 Percent,negative
2011-08-09 00:00:00, Gold Futures Hit Record High.,indecisive
2011-08-10 00:00:00,"Stocks Plunge as Treasuries, Gold Rally on Europe Debt Concern",negative
2011-08-10 00:00:00,Dow Jones Average Drops to Lowest Level Since September 2010,negative
2011-08-10 00:00:00,Dollar Climbs Versus 13 of 16 Major Peers,positive
2011-08-10 00:00:00,"Gold Futures Surge to Record Above $1,800 an Ounce",indecisive
2011-08-10 00:00:00,Central Banks Fight to Prevent Recession Amid Equities Echo of 2008-2009 Bear Market,negative
2011-08-10 00:00:00,European Central Bank Buys Italian and Spanish Bonds to Reduce Borrowing Costs,positive
2011-08-10 00:00:00,Walt Disney Co. Slides 9.1 Percent on Concerns Over Slowing Consumer Spending,negative
2011-08-10 00:00:00,"Financial Shares Fall the Most Among 10 Groups, Goldman Sachs and Citigroup Drop More Than 10 Percent",negative
2011-08-10 00:00:00,Bank of America Loses 11 Percent Despite CEO's Assurance of Meeting Capital Targets,negative
2011-08-10 00:00:00, S&P 500 Wipes Out Most of 4.7 Percent Gain from Previous Day,negative
2011-08-10 00:00:00, S&P 500 Slumps 18 Percent from Three-Year High at End of April,negative
2011-08-10 00:00:00," Two-Year Treasury Yields Slip to 0.18 Percent, Close to Record Low",negative
2011-08-10 00:00:00, Cost to Insure French Government Debt Against Default Rises to Record,negative
2011-08-10 00:00:00, Societe Generale Denies Market Rumors After Shares Decline as Much as 23 Percent,negative
2011-08-10 00:00:00, Swiss Franc Weakens Against Yen and Dollar as Swiss National Bank Boosts Liquidity Supply,negative
2011-08-10 00:00:00, S&P GSCI Index of 24 Commodities Rises for First Time This Week,positive
2011-08-10 00:00:00, Oil Rises 4.5 Percent Following Unexpected Decline in Supplies,positive
2011-08-10 00:00:00," Gold Futures Settle Up 2.4 Percent at $1,784.30 an Ounce.",indecisive
2011-08-11 00:00:00,U.S. Stocks Surge on Unexpected Drop in Jobless Claims,positive
2011-08-11 00:00:00,Swiss Franc Slides on Plans to Peg Currency to Euro,negative
2011-08-11 00:00:00,Unemployment Rate at Four-Decade Low Prompts Larger Pay Gains,positive
2011-08-11 00:00:00,Turkey's Labor Market Likely to Suffer from Easing Activity,negative
2011-08-11 00:00:00,China's Youth Unemployment Inspires College Grads to Protest,negative
2011-08-11 00:00:00,"RBA Warns of Tight Labor Market in Australia, Eyes Wage Gains",indecisive
2011-08-11 00:00:00,Euro Volatility Curve Inverts as Data Reports Call the Shots,negative
2011-08-11 00:00:00,Stocks Surge on Tempered Concern About Recession,positive
2011-08-11 00:00:00," Prechter Discusses Investment Strategy, Stocks, Gold",indecisive
2011-08-11 00:00:00, Stock Market Volatility Amid European Debt Crisis,negative
2011-08-11 00:00:00," European Debt Crisis, Contagion, and ECB Bond Buying.",negative
2011-08-12 00:00:00,"U.S. Stocks Rise, Capping Week of Record Swings",positive
2011-08-12 00:00:00,Increase in Retail Sales Tempers Concerns of Slowing Economy,positive
2011-08-12 00:00:00,European Shares Rebound After Short-Sales Ban,positive
2011-08-12 00:00:00,Treasuries Gain as S&P 500 Trims Weekly Drop,indecisive
2011-08-12 00:00:00,Swiss Franc Slides as Nation Considers Pegging to Euro,negative
2011-08-12 00:00:00,Global Equity Markets Lose $6.8 Trillion in Value Amidst Multiple Crises,negative
2011-08-12 00:00:00,"Retail Sales Climb in July, Easing Economic Concerns",positive
2011-08-12 00:00:00,Short-Selling Ban in Europe Provides Temporary Market Relief,positive
2011-08-12 00:00:00,Unprecedented Swings in U.S. Equities This Week,- indecisive
2011-08-12 00:00:00, S&P 500 Rallies for Biggest Back-to-Back Gain Since March 2009,positive
2011-08-12 00:00:00, Confidence Among U.S. Consumers Plunges in August,negative
2011-08-12 00:00:00, Cost to Protect U.S. Companies' Debt Falls from Year High,positive
2011-08-12 00:00:00," Societe Generale SA Rallies, Paring Week's Losses",positive
2011-08-12 00:00:00, European Regulators Divided Over Response to Bank Stocks Rout,negative
2011-08-12 00:00:00, Treasury Note Yields Set Record Lows Amidst Widening Debt Crisis,negative
2011-08-12 00:00:00, Swiss Franc Extends Losses After Central Bank's Euro Pegging Plan,negative
2011-08-12 00:00:00, Italian 10-Year Bonds Rise for Sixth Day,positive
2011-08-12 00:00:00," Crude Oil Slips, Gold Futures Slip",negative
2011-08-12 00:00:00, Emerging Markets Index Caps Weekly Drop of 4.9 Percent,negative
2011-08-12 00:00:00, Developing-Nation Equity Mutual Funds See Third-Biggest Outflows on Record.,negative
2011-08-15 00:00:00,S&P 500 Index Erases Last Week's Loss on Takeovers,positive
2011-08-15 00:00:00,Swiss Franc Drops Amid Global Market Stabilization,positive
2011-08-15 00:00:00,Global Companies Announce $27 Billion in Deals,positive
2011-08-15 00:00:00,Motorola Mobility Holdings Surges 56% After Google's Acquisition Offer,positive
2011-08-15 00:00:00,Swiss Government and Central Bank Discuss Franc Exchange Rate Target,indecisive
2011-08-15 00:00:00,S&P 500 Records Biggest Three-Day Rally Since March 2009,positive
2011-08-15 00:00:00,Federal Reserve Bank of Atlanta Considers More Treasury Purchases,positive
2011-08-15 00:00:00,Bank of America to Exit International Credit-Card Business,negative
2011-08-15 00:00:00, MSCI Emerging Markets Index Records Biggest Advance Since April 2009,positive
2011-08-15 00:00:00, Swiss Franc Depreciates Against Dollar and Euro,negative
2011-08-15 00:00:00, Japanese Finance Minister Indicates Potential Market Intervention,indecisive
2011-08-15 00:00:00, Euro Advances for Third Consecutive Day,positive
2011-08-15 00:00:00, Crude Oil Futures Gain 2.9% Amid Corporate Deal Announcements,positive
2011-08-15 00:00:00, Corn and Soybeans Prices Rise on Speculation of Crop Damage in the U.S.,negative
2011-08-16 00:00:00,"Stocks, Euro Decline as Germany, France Propose Transaction Tax",negative
2011-08-16 00:00:00,U.S. Stocks Break Three-Day Winning Streak,negative
2011-08-16 00:00:00,Euro Slides from Three-Week High Against Dollar,negative
2011-08-16 00:00:00,"Treasuries and Gold Rally, Oil Slides",negative
2011-08-16 00:00:00,NYSE Euronext and Nasdaq OMX Group Inc. Slide by at Least 2.7 Percent,negative
2011-08-16 00:00:00,Germany and France Reject Sale of Common European Bonds,negative
2011-08-16 00:00:00,Merkel and Sarkozy Propose Debt Limits and Euro Council,positive
2011-08-16 00:00:00,European Economic Growth Slows More Than Forecast in Q2,negative
2011-08-16 00:00:00,Financial Transaction Tax Raises Concerns for Weak European Economies,negative
2011-08-16 00:00:00," S&P 500 Retreat Led by Financial Firms, Energy Producers, and Industrial Companies",negative
2011-08-16 00:00:00," U.S. Housing Starts Fall, Signaling Struggle in Residential Real Estate",negative
2011-08-16 00:00:00, Berkshire Hathaway Makes Biggest Bets on Stocks Amid Market Decline,positive
2011-08-16 00:00:00, Wal-Mart and Home Depot Boost Profit Forecasts,positive
2011-08-16 00:00:00, U.S. Treasuries Gain Following Rejection of Euro Bonds,positive
2011-08-16 00:00:00," Fitch Affirms AAA Credit Rating for U.S., Citing Central Role in Global Financial System",positive
2011-08-16 00:00:00, Euro Slumps Against 12 of 16 Major Counterparts,negative
2011-08-16 00:00:00, Gold Rises to Record Settlement Amid Sagging European Economy,negative
2011-08-16 00:00:00, Oil for September Delivery Falls 1.4 Percent,negative
2011-08-16 00:00:00, Swiss Franc Erases Gains Against Major Peers,negative
2011-08-16 00:00:00, U.K. Pound Appreciates After Inflation Accelerates More Than Predicted.,positive
2011-08-17 00:00:00,U.S. Stocks Retreat Amid Dell's Decline,negative
2011-08-17 00:00:00,Commodities Advance as Dollar Slumps,positive
2011-08-17 00:00:00,Federal Reserve Officials Warn Against Excessive Economic Stimulus,negative
2011-08-17 00:00:00,"Swiss National Bank Expands Liquidity, Avoids Adopting Currency Target",positive
2011-08-17 00:00:00,Speculation Over QE3 Causes Market Fluctuations,indecisive
2011-08-17 00:00:00,S&P 500 Drops Amid Concerns Over Europe's Debt Crisis and Economic Slowdown,negative
2011-08-17 00:00:00,Hewlett-Packard Drops 3.7% After Rating Cut by BMO Capital Markets,negative
2011-08-17 00:00:00, Target Corp. Reports 3.7% Profit Jump in Q2,positive
2011-08-17 00:00:00, Fed's Potential Avoidance of Economic Stimulus Program Causes Market Reversal,negative
2011-08-17 00:00:00, Producer Prices Advance 0.2% in July,positive
2011-08-17 00:00:00, Crude Rises to Two-Week High as Dollar Falls Against Euro,positive
2011-08-17 00:00:00, Gold Hits Record High for Second Consecutive Day,indecisive
2011-08-17 00:00:00, Carlsberg Cuts Profit Forecast Due to Slowing Sales in Russia,negative
2011-08-17 00:00:00, France and Germany Propose Financial-Transaction Tax,negative
2011-08-17 00:00:00, Merkel and Sarkozy Reject Expansion of Euro Rescue Fund,negative
2011-08-17 00:00:00, Dollar Hits Three-Week Low Against Major Currencies,negative
2011-08-17 00:00:00, Swiss Franc Strengthens as National Bank Expands Banks' Sight Deposits,negative
2011-08-17 00:00:00, Cost of Insuring Sovereign Debt Increases.,negative
2011-08-18 00:00:00,Stocks Plunge as Treasury Yields Fall to Record Lows,negative
2011-08-18 00:00:00,Gold Climbs to a Record Amid Economic Slowdown,negative
2011-08-18 00:00:00,European Banks Speculated to Lack Sufficient Capital,negative
2011-08-18 00:00:00,"U.S. Jobless Claims Rise, Manufacturing Shrinks",negative
2011-08-18 00:00:00,Hewlett-Packard Cuts Full-Year Profit Forecast,negative
2011-08-18 00:00:00,Morgan Stanley Cuts Forecast for Global Economic Growth,negative
2011-08-18 00:00:00,Consumer Confidence in U.S. Economic Outlook Slumps,negative
2011-08-18 00:00:00,Analysts Underestimate U.S. Earnings for Eight Straight Quarters,positive
2011-08-18 00:00:00,ECB Lends Dollars for the First Time in Six Months,indecisive
2011-08-18 00:00:00," U.K. Bonds Rise, Pushing 10-Year Gilt Yields to Record Low",indecisive
2011-08-18 00:00:00," U.S. Stocks May Slip to New Lows, Setting Stage for Rally",indecisive
2011-08-18 00:00:00, Dollar Gains Versus 15 of 16 Major Peers,positive
2011-08-18 00:00:00, Oil Leads Commodities Lower Amid Economic Slowdown,negative
2011-08-18 00:00:00, Interbank Lending at Risk of Freezing,negative
2011-08-18 00:00:00, U.S. Equities Erase Early Gains Amid Fed Policy Concerns,negative
2011-08-18 00:00:00," S&P 500 Retreats, Led by Commodity Producers, Banks, and Manufacturers",negative
2011-08-18 00:00:00, U.S. Initial Jobless Claims Top Economists' Estimates,negative
2011-08-18 00:00:00, Yen Strengthens Against All 16 Major Peers,negative
2011-08-18 00:00:00, U.S. Stocks Face Pressure Until Solid Policy Response Seen.,negative
2011-08-19 00:00:00,U.S. Stocks Drop Amid Concern Over Economic Slowdown,negative
2011-08-19 00:00:00,Yen Rises to Post-World War II High Against Dollar,negative
2011-08-19 00:00:00,S&P 500 Closes Fourth Straight Weekly Slump,negative
2011-08-19 00:00:00,Citigroup and JPMorgan Lower U.S. Growth Forecasts,negative
2011-08-19 00:00:00,Merkel Rejects Jointly Issued Euro-Area Bonds,negative
2011-08-19 00:00:00,Hewlett-Packard Slumps 20 Percent After Missing Forecasts,negative
2011-08-19 00:00:00,Global Stocks Extend Weekly Slump as Citigroup Cuts U.S. GDP Growth Estimate,negative
2011-08-19 00:00:00,Yen Rallies to Strongest Level Since World War II Amid Global Growth Concerns,negative
2011-08-19 00:00:00,Euro Gains Against Dollar Amid Speculation of Federal Reserve Intervention,positive
2011-08-19 00:00:00, Over $6 Trillion Erased from Global Equities Value This Month,negative
2011-08-19 00:00:00, European Bank Bonds Default Protection Cost Rises,negative
2011-08-19 00:00:00, Oil Posts Fourth Weekly Decline Amid Lower Economic Growth Concerns,negative
2011-08-19 00:00:00," Gold Jumps to Record High, Rallies for Seventh Weekly Advance",indecisive
2011-08-19 00:00:00, Treasury 30-Year Yields Post Biggest Weekly Drop Since 2008,negative
2011-08-19 00:00:00, S&P 500 Companies' Dividend Payout Higher Than 10-Year Treasury Notes Rate.,positive
2011-08-22 00:00:00,Most U.S. Stocks Fall as Goldman Sachs Tumbles,negative
2011-08-22 00:00:00,"Treasuries, Brent Drop Amid Speculation of Federal Reserve's Plan to Stimulate Economy",positive
2011-08-22 00:00:00,Goldman Sachs Drops 4.7% After CEO Hires Defense Attorney,negative
2011-08-22 00:00:00,S&P 500 Falls 18% from Three-Year High in April,negative
2011-08-22 00:00:00,Global Stock Values Lose Over $8 Trillion Amid Equities Rout,negative
2011-08-22 00:00:00,Brent Oil Slides 0.3% After Libyan Rebels Enter Tripoli,negative
2011-08-22 00:00:00,"Gold Tops $1,900 an Ounce for the First Time",indecisive
2011-08-22 00:00:00,"Central Bankers Prepare for Meeting in Jackson Hole, Wyoming",indecisive
2011-08-22 00:00:00,Bank of America Tumbles 7.9% Amid China Construction Bank Corp. Statement,negative
2011-08-22 00:00:00, Euro Falls Against Majority of Most-Traded Counterparts,negative
2011-08-22 00:00:00, Yen Weakens from Postwar Record Against Dollar,negative
2011-08-22 00:00:00, Swiss Franc Depreciates Amid Speculation of Policy Makers' Intervention,negative
2011-08-22 00:00:00, Barclays Predicts $500-$600 Billion of Treasury Purchases by Fed,positive
2011-08-22 00:00:00, Brent Oil Falls on Speculation of Libyan Production Recovery,negative
2011-08-22 00:00:00, Gold Surges 2.6% Amid Global Economic Concerns,negative
2011-08-22 00:00:00, Corn Futures Rise to 10-Week High on Speculation of Dry Conditions,indecisive
2011-08-22 00:00:00, MSCI Emerging Markets Index Decreases 0.4%,negative
2011-08-22 00:00:00, South Korea's Kospi Index Sinks 2% for Biggest Retreat Among Major Developing Nations,negative
2011-08-22 00:00:00, China's Shanghai Composite Index Slips 0.7%.,negative
2011-08-23 00:00:00,Global Stocks Rally on Speculation of Federal Reserve Action,positive
2011-08-23 00:00:00,Oil Jumps as Dollar Falls Amidst Market Optimism,positive
2011-08-23 00:00:00,MSCI All-Country World Index Rebounds from Lowest Level Since September,positive
2011-08-23 00:00:00,U.S. Stocks Deemed Cheap After Biggest Losses Since March 2009,positive
2011-08-23 00:00:00,Financial Stocks in S&P 500 Rally After FDIC's List of Problem Banks Falls,positive
2011-08-23 00:00:00,Speculation of Another Form of the Bernanke Put Grows,indecisive
2011-08-23 00:00:00,Four-Week Global Equity Rout Wipes About $8 Trillion from Companies Market Value,negative
2011-08-23 00:00:00,"Bank of America, Goldman Sachs Shares Fluctuate Amidst Market Changes",indecisive
2011-08-23 00:00:00,Chinese Manufacturing Index Shows Slower Contraction Pace in August,positive
2011-08-23 00:00:00," UBS AG Plans to Cut 3,500 Jobs to Trim Costs",negative
2011-08-23 00:00:00, Treasury 10-Year Yields Rise Four Basis Points to 2.14 Percent,negative
2011-08-23 00:00:00," Oil Rallies for a Second Day, Climbing 1.2 Percent in New York",positive
2011-08-23 00:00:00, Gold Drops as Much as 3.3 Percent in After-Hours Electronic Trading,indecisive
2011-08-23 00:00:00, S&P's GSCI Index of 24 Raw Materials Rises 1 Percent,positive
2011-08-23 00:00:00, Markit SovX Western Europe Index of Credit-Default Swaps Rises 2 Basis Points,negative
2011-08-23 00:00:00, MSCI Emerging Markets Index Rallies 2 Percent After Falling to One-Year Low.,positive
2011-08-24 00:00:00,Gold Plunges Most Since 2008 as U.S. Stocks Advance on Economy,positive
2011-08-24 00:00:00,U.S. Stocks and Dollar Rise After Reports on Durable-Goods Orders and Home Prices Beat Estimates,positive
2011-08-24 00:00:00,"Gold Futures Slump 5.5 Percent to $1,758.90 an Ounce",indecisive
2011-08-24 00:00:00,"S&P 500 Index Climbs 1.3 Percent to 1,177.60",positive
2011-08-24 00:00:00,"Treasuries Drop, Driving Yields on 10-Year Notes up 14 Basis Points to 2.30 Percent",negative
2011-08-24 00:00:00,U.S. Currency Gains Versus All of its 16 Major Peers,positive
2011-08-24 00:00:00,S&P 500 Rebounds from a 0.5 Percent Decline,positive
2011-08-24 00:00:00,Gold Retreats Amid Speculation Financial Markets are Stabilizing,positive
2011-08-24 00:00:00," Reports on Durable-Goods and Housing Prices Contrast with Data on Jobless Claims, Consumer Confidence and Manufacturing",indecisive
2011-08-24 00:00:00, S&P 500 Lost 15 Percent Between April 29 and Yesterday,negative
2011-08-24 00:00:00, Financial Stocks in the S&P 500 Rise 2.8 Percent,positive
2011-08-24 00:00:00, Bank of America Corp. Surges 11 Percent,positive
2011-08-24 00:00:00, Newmont Mining Corp. Falls 1.6 Percent as Gold Sinks,negative
2011-08-24 00:00:00, Gold Drops as Yesterday's Rally in Stocks Erodes the Appeal of the Precious Metal as a Haven,negative
2011-08-24 00:00:00," Treasuries Fall, with Yields on the 10-Year Note Reaching 2.30 Percent",negative
2011-08-24 00:00:00, Euro Loses 0.2 Percent to $1.4414,negative
2011-08-24 00:00:00, U.S. Currency Climbs 0.4 Percent Against the Swiss Franc,positive
2011-08-24 00:00:00, Yen Falls 0.4 Percent Against the Dollar and 0.3 Percent Against the Euro,negative
2011-08-24 00:00:00, Moody's Investors Service Cuts Japan's Credit Rating by One Step,negative
2011-08-24 00:00:00, Crude Oil Dips 0.3 Percent to $85.16 a Barrel,negative
2011-08-24 00:00:00, Stoxx Europe 600 Index Adds 1.4 Percent,positive
2011-08-25 00:00:00,Global Stocks Drop as Jobless Claims Increase,negative
2011-08-25 00:00:00,"Gold, Dollar, and Treasuries Rally Amid Market Uncertainty",negative
2011-08-25 00:00:00,German Equity Futures Sold Off Before Short Selling Curbs Extension,negative
2011-08-25 00:00:00,"S&P 500 Snaps Three-Day Rally, Falls 1.6 Percent",negative
2011-08-25 00:00:00,DAX Index Slumps 1.7 Percent After 15-Minute Plunge,negative
2011-08-25 00:00:00,Warren Buffett's Berkshire Hathaway Invests $5 Billion in Bank of America,positive
2011-08-25 00:00:00,Apple Shares Drop 0.7 Percent Following Steve Jobs' Resignation,negative
2011-08-25 00:00:00,"U.S. Jobless Claims Increase, Surprising Economists",negative
2011-08-25 00:00:00," Gold Rebounds, Erasing 3 Percent Loss as Equities Drop",negative
2011-08-25 00:00:00, U.S. Sells $29 Billion in Seven-Year Notes at Record Low Yield,negative
2011-08-25 00:00:00, Euro Weakens for Second Day Against Dollar,negative
2011-08-25 00:00:00, Crude Oil Rises as Hurricane Irene Threatens U.S. East Coast Refineries,negative
2011-08-25 00:00:00, Copper Rises 2.3 Percent on Strong Demand Growth,positive
2011-08-25 00:00:00, Shanghai Composite Index Jumps 2.9 Percent on Bank of China's Record Profit,positive
2011-08-25 00:00:00, MSCI Emerging Markets Index Drops 0.6 Percent.,negative
2011-08-26 00:00:00,"U.S. Stocks Surge, Breaking Four-Week Losing Streak",positive
2011-08-26 00:00:00,Federal Reserve Chairman Indicates No Immediate Need for Economic Stimulus,positive
2011-08-26 00:00:00,"Treasuries Trim Gains, Dollar Swings to a Loss",negative
2011-08-26 00:00:00,Investors Pile into U.S. Equities Trading at Cheapest Valuations Since 2009,positive
2011-08-26 00:00:00,Bernanke Announces No New Plan to Stimulate Growth,negative
2011-08-26 00:00:00,Federal Open Market Committee Meeting Extended for Fuller Discussion of Economy,indecisive
2011-08-26 00:00:00,U.S. GDP Expands at 1 Percent Annual Rate in Second Quarter,positive
2011-08-26 00:00:00,"S&P 500 Trading at 12.7 Times Reported Earnings, Below Five-Decade Average",negative
2011-08-26 00:00:00,Earnings for Companies in S&P 500 May Rise 18 Percent This Year,positive
2011-08-26 00:00:00," Threats to Economy Less Grave Than in August 2010, According to BlackRock Strategist",positive
2011-08-26 00:00:00," Consumer Inflation Twice as Fast as Last Year, Restricting Bernanke's Options",negative
2011-08-26 00:00:00, Fed Bank Presidents Vote Against Keeping Interest Rate Near Zero Until Mid-2013,negative
2011-08-26 00:00:00, Morgan Stanley Cuts Estimate for Global Expansion to 3.9 Percent,negative
2011-08-26 00:00:00, Treasury Yields Fall as Bernanke Refrains from Endorsing Immediate Use of Additional Stimulus Measures,negative
2011-08-26 00:00:00, Dollar Falls Against 14 of its 16 Major Counterparts,negative
2011-08-26 00:00:00, Swiss Franc Tumbles on Speculation of New Measures to Cap Gains,negative
2011-08-26 00:00:00," Crude Oil Gains, Erasing Declines Following Bernanke's Speech",positive
2011-08-26 00:00:00," Gold Jumps for Second Straight Day, Rising 3.4 Percent",indecisive
2011-08-26 00:00:00," Gold in 11th Year of Bull Market, Longest Winning Streak Since 1920.",indecisive
2011-08-29 00:00:00,"Stocks Rise Amid Optimism for Economy; Treasuries, Franc Drop",positive
2011-08-29 00:00:00,S&P 500 Index Reaches Highest Level in Almost a Month,positive
2011-08-29 00:00:00,U.S. Markets Open as Usual Despite Hurricane Irene,positive
2011-08-29 00:00:00,U.S. Personal Spending Rebounds in July,positive
2011-08-29 00:00:00,Federal Reserve Chairman Indicates No Immediate Need for Additional Stimulus,positive
2011-08-29 00:00:00,S&P 500 Index Climbs to Highest Level Since Aug. 3,positive
2011-08-29 00:00:00,Consumer Spending Climbs More Than Forecast in July,positive
2011-08-29 00:00:00,Contracts to Purchase Previously Owned U.S. Homes Fall in July,negative
2011-08-29 00:00:00, S&P 500 Loses 13 Percent in Past Five Weeks,negative
2011-08-29 00:00:00, S&P 500 Insurance Index Rallies as Hurricane Irene's Estimated Cost Declines,positive
2011-08-29 00:00:00, Bank of America to Sell 13.1 Billion Shares in Private Transaction,negative
2011-08-29 00:00:00, MSCI Emerging Markets Index Gains 2.9 Percent,positive
2011-08-29 00:00:00, Treasuries Fall for First Time in Three Days,negative
2011-08-29 00:00:00, German Bond Yield Rises Seven Basis Points,negative
2011-08-29 00:00:00, Swiss Franc Weakens Against Major Counterparts,negative
2011-08-29 00:00:00, S&P GSCI Index of 24 Commodities Rises to Three-Week High,positive
2011-08-29 00:00:00," Corn Rallies to 11-Week High, Soybeans Touch Highest Price Since February.",indecisive
2011-08-30 00:00:00,Treasuries and Gold Rise on Consumer Confidence Dip; U.S. Stocks Climb,positive
2011-08-30 00:00:00,U.S. Stocks Reach Four-Week High Amid Speculation of More Federal Reserve Stimulus,positive
2011-08-30 00:00:00,Italian Bonds Retreat for Seventh Day After Debt Sale,negative
2011-08-30 00:00:00,Euro Falls Against 11 of its 16 Major Peers,negative
2011-08-30 00:00:00,Gold and Oil Prices Increase by 2.1% and 1.9% Respectively,negative
2011-08-30 00:00:00,S&P 500 Rises to Highest Level Since Aug. 3 After 7.7% Surge in Six Days,positive
2011-08-30 00:00:00,Fed Minutes Indicate More Debate on Economic Options in Next Meeting,indecisive
2011-08-30 00:00:00,"Consumer Confidence Index Slumps to 44.5, Weakest Since April 2009",negative
2011-08-30 00:00:00,S&P/Case-Shiller Index Shows 4.5% Drop in Property Values from June 2010,negative
2011-08-30 00:00:00," Bank of America Corp. Slumps 3.2%, Snapping Two-Day Rally",negative
2011-08-30 00:00:00, 30-Year Treasury Yields Slip Seven Basis Points to 3.52%,negative
